TableName,Key,Text
Wiki_en,Q_WIKI1_SUBBLOCK6-1_TEXT,"""Yunyun Radio Wave Syndrome"" is a cognitive disorder that is said to develop in people who are continuously exposed to Q-chan's anonymous writings and conspiracy theories from Q-chan radio wave recipients."
Wiki_en,Q_WIKI1_SUBBLOCK6-2_TEXT,"• Hallucinations
• Increased obsessive thoughts
• Decreased ability to distinguish between dreams and reality
• Conspiracy theories"
Wiki_en,Q_WIKI1_SUBBLOCK6-2_TITLE,▶Main symptoms
Wiki_en,Q_WIKI1_SUBBLOCK6-3_TEXT,"The National Center of Neurology and Psychiatry and an expert panel have also reported, based on analysis of SNS browsing and posting history and questionnaire surveys, that users who frequently access related content tend to develop ""Yunyun Radio Wave Syndrome."""
Wiki_en,Q_WIKI1_SUBBLOCK6-3_TITLE,▶Research and related case studies
Wiki_en,Q_WIKI1_TITLE,Q-chan
Error_en,RankingLoadErrorMessage,Failed to load rankings.
Dialog_en,RePlayAfterGameMessage,"Should we play this song from the beginning, Yun?"
Dialog_en,RePlayMessage,"Should I play this song from the beginning?

*Play data will not be saved."
Header_en,Resolution,resolution
ConspiracyTheory_en,SLOT_WORD1_001,An awakened otaku
ConspiracyTheory_en,SLOT_WORD1_002,Creative work
ConspiracyTheory_en,SLOT_WORD1_003,cat
ConspiracyTheory_en,SLOT_WORD1_004,The screaming beaver
ConspiracyTheory_en,SLOT_WORD1_005,Aliens
ConspiracyTheory_en,SLOT_WORD1_006,The Reptilians
ConspiracyTheory_en,SLOT_WORD1_007,Satanists
ConspiracyTheory_en,SLOT_WORD1_008,Online postings
ConspiracyTheory_en,SLOT_WORD1_009,Q-chan
ConspiracyTheory_en,SLOT_WORD1_010,Yunyun
ConspiracyTheory_en,SLOT_WORD1_011,Sunday morning
ConspiracyTheory_en,SLOT_WORD1_012,Doujinshi scammers
ConspiracyTheory_en,SLOT_WORD1_013,Controversial influencers are
ConspiracyTheory_en,SLOT_WORD1_014,Tinfoil Hat
ConspiracyTheory_en,SLOT_WORD1_015,"The secret criminal organization ""DQN"""
ConspiracyTheory_en,SLOT_WORD1_016,The true identity of the resellers
ConspiracyTheory_en,SLOT_WORD1_017,Politicians
ConspiracyTheory_en,SLOT_WORD1_018,Artificial intelligence
ConspiracyTheory_en,SLOT_WORD1_019,"""Moe"""
ConspiracyTheory_en,SLOT_WORD1_021,Hikikomori
ConspiracyTheory_en,SLOT_WORD1_022,Ho-Ren-So is
ConspiracyTheory_en,SLOT_WORD1_023,This world
ConspiracyTheory_en,SLOT_WORD1_024,Buzz culture
ConspiracyTheory_en,SLOT_WORD1_025,GAFA
ConspiracyTheory_en,SLOT_WORD1_026,Parallel worlds
ConspiracyTheory_en,SLOT_WORD1_028,WHO
ConspiracyTheory_en,SLOT_WORD1_029,My first love was
ConspiracyTheory_en,SLOT_WORD1_030,Moe songs are
ConspiracyTheory_en,SLOT_WORD1_031,hardcore gamers
ConspiracyTheory_en,SLOT_WORD1_032,Late-night anime
ConspiracyTheory_en,SLOT_WORD1_033,Earthlings
ConspiracyTheory_en,SLOT_WORD1_034,All parents
ConspiracyTheory_en,SLOT_WORD1_035,The sun
ConspiracyTheory_en,SLOT_WORD1_036,School ghost stories are
ConspiracyTheory_en,SLOT_WORD1_037,SNS
ConspiracyTheory_en,SLOT_WORD1_038,Most manga that get cancelled are
ConspiracyTheory_en,SLOT_WORD1_039,The game industry
ConspiracyTheory_en,SLOT_WORD1_041,Super Chat is
ConspiracyTheory_en,SLOT_WORD1_042,Cat hair
ConspiracyTheory_en,SLOT_WORD1_043,Global warming is
ConspiracyTheory_en,SLOT_WORD1_044,When you lose motivation
ConspiracyTheory_en,SLOT_WORD1_045,Genes
ConspiracyTheory_en,SLOT_WORD1_046,Dinosaurs
ConspiracyTheory_en,SLOT_WORD1_047,Clouds are not water
ConspiracyTheory_en,SLOT_WORD1_048,Wiki deletion history
ConspiracyTheory_en,SLOT_WORD1_049,The date of birth
ConspiracyTheory_en,SLOT_WORD1_050,Instant foods
ConspiracyTheory_en,SLOT_WORD1_051,Decentralized social networking services include
ConspiracyTheory_en,SLOT_WORD1_052,Figure skating culture is
ConspiracyTheory_en,SLOT_WORD1_053,The stars
ConspiracyTheory_en,SLOT_WORD1_054,Vtuber is
ConspiracyTheory_en,SLOT_WORD1_055,AI
ConspiracyTheory_en,SLOT_WORD1_056,Monday
ConspiracyTheory_en,SLOT_WORD1_057,Millionaire
ConspiracyTheory_en,SLOT_WORD1_058,Satellite broadcasting
ConspiracyTheory_en,SLOT_WORD1_059,Electronic money
ConspiracyTheory_en,SLOT_WORD1_060,Borderless
ConspiracyTheory_en,SLOT_WORD1_061,Social games are
ConspiracyTheory_en,SLOT_WORD1_062,Australia
ConspiracyTheory_en,SLOT_WORD1_063,Language
ConspiracyTheory_en,SLOT_WORD1_064,The internet
ConspiracyTheory_en,SLOT_WORD1_065,The smallest unit of matter
ConspiracyTheory_en,SLOT_WORD1_066,Water
ConspiracyTheory_en,SLOT_WORD1_067,Birds
ConspiracyTheory_en,SLOT_WORD1_068,Antarctica
ConspiracyTheory_en,SLOT_WORD1_101,Q-chan's anonymous letter is
ConspiracyTheory_en,SLOT_WORD1_102,Q-chan
ConspiracyTheory_en,SLOT_WORD1_103,"Q-chan is a liberator of the world.

"
ConspiracyTheory_en,SLOT_WORD1_1035,Q-chan's anonymous letter is
ConspiracyTheory_en,SLOT_WORD1_1045,P-chan
ConspiracyTheory_en,SLOT_WORD1_202,Only Q-chan
ConspiracyTheory_en,SLOT_WORD1_203,Q-chan and Yunyun
ConspiracyTheory_en,SLOT_WORD2_001,With imagination
ConspiracyTheory_en,SLOT_WORD2_002,A phenomenon from another dimension
ConspiracyTheory_en,SLOT_WORD2_003,The rulers of the Earth
ConspiracyTheory_en,SLOT_WORD2_004,Subterranean people
ConspiracyTheory_en,SLOT_WORD2_005,Time Traveler
ConspiracyTheory_en,SLOT_WORD2_006,A crying game
ConspiracyTheory_en,SLOT_WORD2_007,In romance content
ConspiracyTheory_en,SLOT_WORD2_008,All done by bots
ConspiracyTheory_en,SLOT_WORD2_009,A fictional being
ConspiracyTheory_en,SLOT_WORD2_010,Absolute God
ConspiracyTheory_en,SLOT_WORD2_011,A magic society is the sponsor.
ConspiracyTheory_en,SLOT_WORD2_012,"Under the instructions of the secret society ""PixiQ"""
ConspiracyTheory_en,SLOT_WORD2_013,By making a deal with the devil
ConspiracyTheory_en,SLOT_WORD2_014,With cheat tools in this world
ConspiracyTheory_en,SLOT_WORD2_015,Bullying within the school
ConspiracyTheory_en,SLOT_WORD2_016,economic revolutionary
ConspiracyTheory_en,SLOT_WORD2_017,Andre
ConspiracyTheory_en,SLOT_WORD2_018,Overlearning by an introvert
ConspiracyTheory_en,SLOT_WORD2_019,Energy resources
ConspiracyTheory_en,SLOT_WORD2_020,In an experimental environment for self-identity
ConspiracyTheory_en,SLOT_WORD2_021,A type of mental training
ConspiracyTheory_en,SLOT_WORD2_022,With the mantra of enslavement
ConspiracyTheory_en,SLOT_WORD2_023,In the dream of a hikikomori girl
ConspiracyTheory_en,SLOT_WORD2_024,A mechanism for keeping the masses ignorant
ConspiracyTheory_en,SLOT_WORD2_025,In video ads
ConspiracyTheory_en,SLOT_WORD2_026,Save slot system
ConspiracyTheory_en,SLOT_WORD2_027,In total number of intelligent life forms
ConspiracyTheory_en,SLOT_WORD2_028,Vaccination
ConspiracyTheory_en,SLOT_WORD2_029,In picture books for reading aloud
ConspiracyTheory_en,SLOT_WORD2_030,Because it has an immune-boosting effect.
ConspiracyTheory_en,SLOT_WORD2_031,A reincarnated person
ConspiracyTheory_en,SLOT_WORD2_032,In an informal sabbath
ConspiracyTheory_en,SLOT_WORD2_033,Aliens who were exiled to an island
ConspiracyTheory_en,SLOT_WORD2_034,Philosophical zombie
ConspiracyTheory_en,SLOT_WORD2_035,Human inventions
ConspiracyTheory_en,SLOT_WORD2_036,The vengeful spirit of an outcast student
ConspiracyTheory_en,SLOT_WORD2_037,In the ritual for the descent of the evil god
ConspiracyTheory_en,SLOT_WORD2_038,With funding from a patron
ConspiracyTheory_en,SLOT_WORD2_039,A secret society is in charge.
ConspiracyTheory_en,SLOT_WORD2_041,At the meeting of the Committee of 300
ConspiracyTheory_en,SLOT_WORD2_042,With a bio-chip
ConspiracyTheory_en,SLOT_WORD2_043,It's a lie.
ConspiracyTheory_en,SLOT_WORD2_044,Due to a global reboot
ConspiracyTheory_en,SLOT_WORD2_045,In the contract with the Creator
ConspiracyTheory_en,SLOT_WORD2_046,Genetically modified chickens
ConspiracyTheory_en,SLOT_WORD2_047,The embodiment of thought
ConspiracyTheory_en,SLOT_WORD2_048,As a basis for judging government intervention
ConspiracyTheory_en,SLOT_WORD2_049,In satellite orbit
ConspiracyTheory_en,SLOT_WORD2_050,It has a superpower awakening effect.
ConspiracyTheory_en,SLOT_WORD2_051,In the old days of the internet
ConspiracyTheory_en,SLOT_WORD2_052,In the ritual for the descent of the evil god
ConspiracyTheory_en,SLOT_WORD2_053,Fake
ConspiracyTheory_en,SLOT_WORD2_054,In PR for the company Vtube
ConspiracyTheory_en,SLOT_WORD2_055,It is an abbreviation for Agent Inco.
ConspiracyTheory_en,SLOT_WORD2_056,God's day off
ConspiracyTheory_en,SLOT_WORD2_057,They were all body doubles.
ConspiracyTheory_en,SLOT_WORD2_058,Aliens are also viewers
ConspiracyTheory_en,SLOT_WORD2_059,"Quantifying the ""invisible hand of God"""
ConspiracyTheory_en,SLOT_WORD2_060,At the behest of medical institutions
ConspiracyTheory_en,SLOT_WORD2_061,A tool for keeping the masses ignorant
ConspiracyTheory_en,SLOT_WORD2_062,On a non-existent continent
ConspiracyTheory_en,SLOT_WORD2_063,Originally one
ConspiracyTheory_en,SLOT_WORD2_064,In a spiritual barrier
ConspiracyTheory_en,SLOT_WORD2_065,"Not a point, but a string"
ConspiracyTheory_en,SLOT_WORD2_066,Poison of the Creator
ConspiracyTheory_en,SLOT_WORD2_067,All by drone
ConspiracyTheory_en,SLOT_WORD2_068,A ring-shaped wall of ice
ConspiracyTheory_en,SLOT_WORD2_101,Using a special code
ConspiracyTheory_en,SLOT_WORD2_102,Yunyun is a prophet of radio waves
ConspiracyTheory_en,SLOT_WORD2_103,Yunyun's strange document
ConspiracyTheory_en,SLOT_WORD2_1035,Spinning intelligent beings around
ConspiracyTheory_en,SLOT_WORD2_104,A fake that misuses Yunyun's radio waves
ConspiracyTheory_en,SLOT_WORD2_1045,A self-proclaimed fake Q-chan
ConspiracyTheory_en,SLOT_WORD2_202,I love Yunyun and Yunyun loves me.
ConspiracyTheory_en,SLOT_WORD2_203,Connected by the true radio waves
ConspiracyTheory_en,SLOT_WORD3_001,You can talk to your favorite character.
ConspiracyTheory_en,SLOT_WORD3_002,The brain receives and generates information.
ConspiracyTheory_en,SLOT_WORD3_003,Cat videos are propaganda.
ConspiracyTheory_en,SLOT_WORD3_004,They are carrying out surface invasion activities.
ConspiracyTheory_en,SLOT_WORD3_005,Visiting for the purpose of supporting my favorite idol/fan.
ConspiracyTheory_en,SLOT_WORD3_006,I am trying to learn about the mind.
ConspiracyTheory_en,SLOT_WORD3_007,It is degrading human productivity.
ConspiracyTheory_en,SLOT_WORD3_008,There are no humans here.
ConspiracyTheory_en,SLOT_WORD3_009,A game character
ConspiracyTheory_en,SLOT_WORD3_010,Only believers will be saved.
ConspiracyTheory_en,SLOT_WORD3_011,They are selecting based on magical aptitude.
ConspiracyTheory_en,SLOT_WORD3_012,They are manipulating popular genres.
ConspiracyTheory_en,SLOT_WORD3_013,"If your Imp is low, you'll turn into a zombie."
ConspiracyTheory_en,SLOT_WORD3_014,Debugging features are unlocked.
ConspiracyTheory_en,SLOT_WORD3_015,They are providing basic training for criminals.
ConspiracyTheory_en,SLOT_WORD3_016,They are plotting the collapse of capitalism.
ConspiracyTheory_en,SLOT_WORD3_017,6G communication will improve performance.
ConspiracyTheory_en,SLOT_WORD3_018,I hate social behavior.
ConspiracyTheory_en,SLOT_WORD3_019,Replacing nuclear power
ConspiracyTheory_en,SLOT_WORD3_020,It has a personality correction effect.
ConspiracyTheory_en,SLOT_WORD3_021,You will be able to be reincarnated in another world.
ConspiracyTheory_en,SLOT_WORD3_022,"Each time you chant, your ego collapses."
ConspiracyTheory_en,SLOT_WORD3_023,A girl's fantasy becomes reality.
ConspiracyTheory_en,SLOT_WORD3_024,They are brainwashing with algorithms.
ConspiracyTheory_en,SLOT_WORD3_025,Spreading the virus
ConspiracyTheory_en,SLOT_WORD3_026,60 data points are managed.
ConspiracyTheory_en,SLOT_WORD3_027,The function has been unlocked.
ConspiracyTheory_en,SLOT_WORD3_028,They are selecting vampires.
ConspiracyTheory_en,SLOT_WORD3_029,Controlled by parents
ConspiracyTheory_en,SLOT_WORD3_030,Listening can extend your lifespan.
ConspiracyTheory_en,SLOT_WORD3_031,The remnants who cleared the Sai no Kawara
ConspiracyTheory_en,SLOT_WORD3_032,The sponsoring company is a devil worshipper.
ConspiracyTheory_en,SLOT_WORD3_033,The institution of marriage is a form of punishment.
ConspiracyTheory_en,SLOT_WORD3_034,The whole soul is reflected in the child.
ConspiracyTheory_en,SLOT_WORD3_035,He is using light to enslave the common people.
ConspiracyTheory_en,SLOT_WORD3_036,They are persistently targeting outgoing people.
ConspiracyTheory_en,SLOT_WORD3_037,They are intentionally trying to provoke negative emotions.
ConspiracyTheory_en,SLOT_WORD3_038,The series continues in secret.
ConspiracyTheory_en,SLOT_WORD3_039,AND YOU is the name of the organization.
ConspiracyTheory_en,SLOT_WORD3_041,The system for gaining a voice is the original source.
ConspiracyTheory_en,SLOT_WORD3_042,It controls the owner's brainwaves.
ConspiracyTheory_en,SLOT_WORD3_043,We've just forgotten how hot it was in the past.
ConspiracyTheory_en,SLOT_WORD3_044,This proves the Five Minutes Before World Hypothesis.
ConspiracyTheory_en,SLOT_WORD3_045,Breeding is permitted on the condition that the offspring die.
ConspiracyTheory_en,SLOT_WORD3_046,Time travelers' livestock have gone wild.
ConspiracyTheory_en,SLOT_WORD3_047,Comiket clouds are caused by libido.
ConspiracyTheory_en,SLOT_WORD3_048,Deletion history with a suspicious IP address is subject to censorship.
ConspiracyTheory_en,SLOT_WORD3_049,Controlled
ConspiracyTheory_en,SLOT_WORD3_050,An unhealthy impression is being created.
ConspiracyTheory_en,SLOT_WORD3_051,The fairies that were born are still alive.
ConspiracyTheory_en,SLOT_WORD3_052,The distribution company is under the control of a secret society.
ConspiracyTheory_en,SLOT_WORD3_053,The universe does not exist.
ConspiracyTheory_en,SLOT_WORD3_054,A new video service is launching.
ConspiracyTheory_en,SLOT_WORD3_055,A parakeet is handling things in the background.
ConspiracyTheory_en,SLOT_WORD3_056,Heaven and Earth were originally separate.
ConspiracyTheory_en,SLOT_WORD3_057,"The real ones are NEETs (Not in Education, Employment, or Training) who stay at home."
ConspiracyTheory_en,SLOT_WORD3_058,Viewing data proves it
ConspiracyTheory_en,SLOT_WORD3_059,Observing the existence of God
ConspiracyTheory_en,SLOT_WORD3_060,The purpose is to increase the demand for artificial wombs.
ConspiracyTheory_en,SLOT_WORD3_061,The gacha animation is like an electronic drug
ConspiracyTheory_en,SLOT_WORD3_062,Marsupials are a joke.
ConspiracyTheory_en,SLOT_WORD3_063,The S faction split due to a dispute over the M faction.
ConspiracyTheory_en,SLOT_WORD3_064,The supernatural phenomena are being sealed away using optical communication.
ConspiracyTheory_en,SLOT_WORD3_065,Made of one-dimensional pasta
ConspiracyTheory_en,SLOT_WORD3_066,It limits human lifespan.
ConspiracyTheory_en,SLOT_WORD3_067,It's perched on a power line and charging.
ConspiracyTheory_en,SLOT_WORD3_068,There is an unknown continent outside.
ConspiracyTheory_en,SLOT_WORD3_101,"Predicting earthquakes with Yun's frequency
"
ConspiracyTheory_en,SLOT_WORD3_102,The truth is written in the anonymous letter.
ConspiracyTheory_en,SLOT_WORD3_103,They are trying to start a revolution.
ConspiracyTheory_en,SLOT_WORD3_1035,It has a powerful cognitive pollution effect.
ConspiracyTheory_en,SLOT_WORD3_104,The Deep State Conspiracy
ConspiracyTheory_en,SLOT_WORD3_1045,Someone who is nothing in particular
ConspiracyTheory_en,SLOT_WORD3_202,It can transmit real radio waves.
ConspiracyTheory_en,SLOT_WORD3_203,The world spins around with the love of two people
ScoreData_en,SONG_0000_MUSIC,Radio delusion beautiful girl Q
Error_en,ScoreLoadErrorMessage,Failed to load music data. Restarting. {error}
Header_en,Screen,Screen settings
Header_en,Setting,Open
Text_en,Story/002_Main_000_010/NegativeComment1,That's a suspicious document.
Text_en,Story/002_Main_000_010/NegativeComment10,"Fact checking

"
Text_en,Story/002_Main_000_010/NegativeComment11,"Yunyun lol

"
Text_en,Story/002_Main_000_010/NegativeComment12,"Is Yunyun that kind of character?

"
Text_en,Story/002_Main_000_010/NegativeComment13,I reported it.
Text_en,Story/002_Main_000_010/NegativeComment14,"Eeek!

"
Text_en,Story/002_Main_000_010/NegativeComment15,grass
Text_en,Story/002_Main_000_010/NegativeComment2,It's hilarious how it's being interpreted as a conspiracy theory.
Text_en,Story/002_Main_000_010/NegativeComment3,Yunyun's Earthquake Prediction
Text_en,Story/002_Main_000_010/NegativeComment4,"Yunyun has such a silly face, doesn't she?"
Text_en,Story/002_Main_000_010/NegativeComment5,"Yunyun is a has-been.

"
Text_en,Story/002_Main_000_010/NegativeComment6,"What kind of excitement is this? lol

"
Text_en,Story/002_Main_000_010/NegativeComment7,scary
Text_en,Story/002_Main_000_010/NegativeComment8,"Is Q-chan the real deal?

"
Text_en,Story/002_Main_000_010/NegativeComment9,Disgusting
Text_en,Story/002_Main_000_010/NewsText,"According to the Japan Meteorological Agency, an earthquake occurred around XX:XX today, centered in XX City, with a seismic intensity of 5-minus observed in XX City.
We are currently checking for injuries and building damage."
Text_en,Story/002_Main_000_010/NewsTitle,"[Emergency Earthquake Warning] Magnitude 5.0 earthquake in XX City, XX Prefecture. No tsunami expected."
Text_en,Story/002_Main_000_010/PositiveComment1,"Is he really a prophet?

"
Text_en,Story/002_Main_000_010/PositiveComment2,Q-chan is a god
Text_en,Story/002_Main_000_010/PostText1,"I love Yunyun. Really, really. Really. More than you can imagine. I love her so much that I can't put it into words, and there's a 99% chance I have a pathological obsession. So don't misinterpret my feelings. Yunyun is..."
Text_en,Story/002_Main_000_010/VideoText1,"I seriously considered a mysterious document I saw on social media.

[Mysterious Document] Q-chan's mysterious document is a special code,
and predicts earthquakes with a certain frequency!?
What is the evidence that Q-chan's mysterious document is a code, and what is the date the earthquake will occur?

<color=#1D9BF0>qtube.be/fgjhk...</color>"
Text_en,Story/002_Main_000_010/VideoTitle1,Q Radio wave receiver w
Text_en,Story/003_Main_000_000/VideoImageText1,"What is the truth about Yunyun, as told by her creator?"
Text_en,Story/003_Main_000_000/VideoText1,"Yunyun, a character gaining popularity online!

The original creator and voice actors discuss her appeal!

<color=#1D9BF0>qnews.be/news/6699....</color>

Is the popular Q-chan connected to the original creator?

WHO YOU: ""The true identity of Q-chan is..."""
Text_en,Story/003_Main_000_000/VideoTitle1,Qfaminicogamer
Text_en,Story/YUNYUN_005_Main_000_020/SELECT_NO,Rejecting radio waves
Text_en,Story/YUNYUN_005_Main_000_020/SELECT_YES,Receiving radio waves
Text_en,Story/YUNYUN_005_Main_000_060/DIALOG_MESSAGE1,"Do you want to uninstall ""Yunyun Radio Wave Syndrome""?"
Text_en,Story/YUNYUN_005_Main_000_060/DIALOG_MESSAGE2,"Uninstall ""Yunyun Radio Wave Syndrome""."
Text_en,Story/YUNYUN_005_Main_000_060/DIALOG_MESSAGE3,"You should uninstall ""Yunyun Denpa Syndrome""."
